STORE_ID,TIME_STAMP,SHELF_NUMBER,SHELF_DESC,AVERAGE_QUANTITY,SHELF_OCCUPANCY_PERC,STORE_PERSON_ACTIVITY_FLAG,CUSTOMER_ACTIVITY_FLAG,FOOTFALL_ACTIVITY_FLAG,COUNTER_ACTIVITY_FLAG
2,6/1/2007 6:00,shelf4,Oral,468,1,0,1,16,0
2,6/1/2007 6:00,shelf5,Hair,216,0.54,11,19,26,10
2,6/1/2007 7:00,shelf1,TEA & COFFEE,23.8,0.23,14,16,30,1
2,6/1/2007 7:00,shelf2,Skin,13.3,0.026,18,18,27,11
2,6/1/2007 7:00,shelf3,CPD,140,0.7,10,17,35,3
2,6/1/2007 7:00,shelf4,Oral,210,1,4,11,29,2
2,6/1/2007 7:00,shelf5,Hair,210,0.525,3,9,23,0
2,6/1/2007 8:00,shelf1,TEA & COFFEE,21.6,0.21,7,11,15,0
2,6/1/2007 8:00,shelf2,Skin,16,0.032,10,12,25,3
2,6/1/2007 8:00,shelf3,CPD,624,1,13,16,17,9
2,6/1/2007 8:00,shelf4,Oral,368,1,7,15,19,0
2,6/1/2007 8:00,shelf5,Hair,496,1,18,20,30,4
2,6/1/2007 9:00,shelf1,TEA & COFFEE,21.6,0.21,17,24,35,2
2,6/1/2007 9:00,shelf2,Skin,20.7,0.04,5,6,9,4
2,6/1/2007 9:00,shelf3,CPD,594,1,8,15,23,4
2,6/1/2007 9:00,shelf4,Oral,468,1,18,24,30,0
2,6/1/2007 9:00,shelf5,Hair,324,0.81,13,21,24,10
2,6/1/2007 10:00,shelf1,TEA & COFFEE,38,0.38,5,12,30,0
2,6/1/2007 10:00,shelf2,Skin,23,0.046,17,17,24,6
2,6/1/2007 10:00,shelf3,CPD,220,1,8,16,32,1
2,6/1/2007 10:00,shelf4,Oral,220,1,19,24,28,6
2,6/1/2007 10:00,shelf5,Hair,580,1,10,14,25,8
2,6/1/2007 11:00,shelf1,TEA & COFFEE,33,0.33,12,15,33,5
2,6/1/2007 11:00,shelf2,Skin,37.4,0.074,2,3,5,0
2,6/1/2007 11:00,shelf3,CPD,286,1,1,7,15,0
2,6/1/2007 11:00,shelf4,Oral,484,1,1,2,12,0
2,6/1/2007 11:00,shelf5,Hair,550,1,13,18,21,2
2,6/1/2007 12:00,shelf1,TEA & COFFEE,14.4,0.14,19,19,22,2
2,6/1/2007 12:00,shelf2,Skin,25.2,0.05,6,12,29,5
2,6/1/2007 12:00,shelf3,CPD,288,1,8,11,15,5
2,6/1/2007 12:00,shelf4,Oral,384,1,19,26,31,2
2,6/1/2007 12:00,shelf5,Hair,408,1,17,21,31,12
2,6/1/2007 13:00,shelf1,TEA & COFFEE,28.6,0.28,15,24,41,7
2,6/1/2007 13:00,shelf2,Skin,31.2,0.062,17,25,26,7
2,6/1/2007 13:00,shelf3,CPD,598,1,10,16,32,9
2,6/1/2007 13:00,shelf4,Oral,910,1,5,13,30,2
2,6/1/2007 13:00,shelf5,Hair,390,0.975,11,14,21,3
2,6/1/2007 14:00,shelf1,TEA & COFFEE,16.8,0.16,1,8,16,0
2,6/1/2007 14:00,shelf2,Skin,39.2,0.078,0,6,25,0
2,6/1/2007 14:00,shelf3,CPD,448,1,12,16,33,5
2,6/1/2007 14:00,shelf4,Oral,1008,1,5,9,22,1
2,6/1/2007 14:00,shelf5,Hair,1008,1,19,24,34,16
2,6/1/2007 15:00,shelf1,TEA & COFFEE,49.5,0.49,16,23,30,12
2,6/1/2007 15:00,shelf2,Skin,18,0.036,8,11,17,6
2,6/1/2007 15:00,shelf3,CPD,690,1,3,9,26,1
2,6/1/2007 15:00,shelf4,Oral,1080,1,8,13,18,0
2,6/1/2007 15:00,shelf5,Hair,1080,1,11,18,28,10
2,6/1/2007 16:00,shelf1,TEA & COFFEE,24,0.24,5,7,8,4
2,6/1/2007 16:00,shelf2,Skin,48,0.096,10,17,34,2
2,6/1/2007 16:00,shelf3,CPD,928,1,7,12,18,1
2,6/1/2007 16:00,shelf4,Oral,960,1,1,4,22,0
2,6/1/2007 16:00,shelf5,Hair,768,1,7,14,24,3
2,6/1/2007 17:00,shelf1,TEA & COFFEE,27.2,0.27,18,18,33,0
2,6/1/2007 17:00,shelf2,Skin,42.5,0.084,9,13,29,5
2,6/1/2007 17:00,shelf3,CPD,1122,1,16,17,19,9
2,6/1/2007 17:00,shelf4,Oral,816,1,11,18,32,3
2,6/1/2007 17:00,shelf5,Hair,442,1,13,19,26,4
2,6/1/2007 18:00,shelf1,TEA & COFFEE,39.6,0.39,8,16,21,2
2,6/1/2007 18:00,shelf2,Skin,64.8,0.128,4,7,18,2
2,6/1/2007 18:00,shelf3,CPD,792,1,11,16,17,8
2,6/1/2007 18:00,shelf4,Oral,828,1,11,19,36,5
2,6/1/2007 18:00,shelf5,Hair,792,1,5,10,12,3
2,6/1/2007 19:00,shelf1,TEA & COFFEE,55.1,0.55,4,13,19,1
2,6/1/2007 19:00,shelf2,Skin,58.9,0.116,3,12,13,1
2,6/1/2007 19:00,shelf3,CPD,1292,1,7,13,26,5
2,6/1/2007 19:00,shelf4,Oral,874,1,12,18,20,7
2,6/1/2007 19:00,shelf5,Hair,1178,1,2,8,18,0
2,6/1/2007 20:00,shelf1,TEA & COFFEE,72,0.72,7,14,22,4
2,6/1/2007 20:00,shelf2,Skin,28,0.056,15,15,22,14
2,6/1/2007 20:00,shelf3,CPD,1000,1,12,15,33,0
2,6/1/2007 20:00,shelf4,Oral,640,1,15,17,36,10
2,6/1/2007 20:00,shelf5,Hair,960,1,10,10,28,1
2,6/1/2007 21:00,shelf1,TEA & COFFEE,75.6,0.75,18,27,41,15
2,6/1/2007 21:00,shelf2,Skin,75.6,0.15,2,11,15,0
2,6/1/2007 21:00,shelf3,CPD,1008,1,8,8,18,7
2,6/1/2007 21:00,shelf4,Oral,1260,1,8,16,16,6
2,6/1/2007 21:00,shelf5,Hair,546,1,3,7,15,1
2,6/1/2007 22:00,shelf1,TEA & COFFEE,83.6,0.83,11,12,13,3
2,6/1/2007 22:00,shelf2,Skin,66,0.132,8,10,29,5
2,6/1/2007 22:00,shelf3,CPD,1584,1,16,18,19,12
2,6/1/2007 22:00,shelf4,Oral,1584,1,11,15,32,1
2,6/1/2007 22:00,shelf5,Hair,1232,1,0,5,13,0
2,6/1/2007 23:00,shelf1,TEA & COFFEE,23,0.23,13,16,26,5
2,6/1/2007 23:00,shelf2,Skin,87.4,0.174,8,10,15,4
2,6/1/2007 23:00,shelf3,CPD,1012,1,0,3,10,0
2,6/1/2007 23:00,shelf4,Oral,1564,1,13,22,31,8
2,6/1/2007 23:00,shelf5,Hair,736,1,18,27,33,6
2,7/1/2007 0:00,shelf1,TEA & COFFEE,0,0,11,20,30,7
2,7/1/2007 0:00,shelf2,Skin,0,0,10,17,27,8
2,7/1/2007 0:00,shelf3,CPD,0,0,15,20,25,0
2,7/1/2007 0:00,shelf4,Oral,0,0,2,7,26,0
2,7/1/2007 0:00,shelf5,Hair,0,0,12,20,35,0
2,7/1/2007 1:00,shelf1,TEA & COFFEE,3.1,0.03,14,16,33,5
2,7/1/2007 1:00,shelf2,Skin,1.3,0.002,17,23,38,9
2,7/1/2007 1:00,shelf3,CPD,24,0.12,7,7,20,6
2,7/1/2007 1:00,shelf4,Oral,40,0.8,5,11,18,2
2,7/1/2007 1:00,shelf5,Hair,24,0.06,12,12,30,7
2,7/1/2007 2:00,shelf1,TEA & COFFEE,5,0.05,13,13,23,0
2,7/1/2007 2:00,shelf2,Skin,2.6,0.004,2,5,8,0
2,7/1/2007 2:00,shelf3,CPD,136,0.68,17,18,19,16
2,7/1/2007 2:00,shelf4,Oral,124,1,19,27,29,4
2,7/1/2007 2:00,shelf5,Hair,88,0.22,14,22,28,4
2,7/1/2007 3:00,shelf1,TEA & COFFEE,6.9,0.06,8,11,17,5
2,7/1/2007 3:00,shelf2,Skin,9.6,0.018,15,23,29,7
2,7/1/2007 3:00,shelf3,CPD,150,0.75,0,2,4,0
2,7/1/2007 3:00,shelf4,Oral,78,1,19,21,29,7
2,7/1/2007 3:00,shelf5,Hair,96,0.24,10,11,15,6
2,7/1/2007 4:00,shelf1,TEA & COFFEE,12,0.12,3,5,5,1
2,7/1/2007 4:00,shelf2,Skin,13.2,0.026,18,21,40,0
2,7/1/2007 4:00,shelf3,CPD,96,0.48,18,22,22,5
2,7/1/2007 4:00,shelf4,Oral,152,1,11,20,25,5
2,7/1/2007 4:00,shelf5,Hair,176,0.44,14,21,36,2
2,7/1/2007 5:00,shelf1,TEA & COFFEE,12,0.12,17,19,24,4
2,7/1/2007 5:00,shelf2,Skin,5,0.01,14,22,38,12
2,7/1/2007 5:00,shelf3,CPD,130,0.65,16,24,35,8
2,7/1/2007 5:00,shelf4,Oral,140,1,7,13,29,2
2,7/1/2007 5:00,shelf5,Hair,350,0.875,5,5,20,1
2,7/1/2007 6:00,shelf1,TEA & COFFEE,12.6,0.12,17,25,37,9
2,7/1/2007 6:00,shelf2,Skin,12.6,0.024,4,9,19,1
2,7/1/2007 6:00,shelf3,CPD,396,1,17,25,35,6
2,7/1/2007 6:00,shelf4,Oral,432,1,11,13,32,2
2,7/1/2007 6:00,shelf5,Hair,228,0.57,1,8,20,0
2,7/1/2007 7:00,shelf1,TEA & COFFEE,10.5,0.1,11,20,28,8
2,7/1/2007 7:00,shelf2,Skin,20.3,0.04,7,16,25,4
2,7/1/2007 7:00,shelf3,CPD,168,0.84,13,19,35,5
2,7/1/2007 7:00,shelf4,Oral,406,1,15,18,24,4
2,7/1/2007 7:00,shelf5,Hair,154,0.385,15,20,23,8
2,7/1/2007 8:00,shelf1,TEA & COFFEE,18.4,0.18,18,19,19,16
2,7/1/2007 8:00,shelf2,Skin,29.6,0.058,16,18,32,14
2,7/1/2007 8:00,shelf3,CPD,240,1,7,9,16,2
2,7/1/2007 8:00,shelf4,Oral,384,1,13,18,37,2
2,7/1/2007 8:00,shelf5,Hair,224,0.56,7,8,17,3
2,7/1/2007 9:00,shelf1,TEA & COFFEE,26.1,0.26,19,21,25,5
2,7/1/2007 9:00,shelf2,Skin,35.1,0.07,4,5,17,0
2,7/1/2007 9:00,shelf3,CPD,630,1,3,10,10,0
2,7/1/2007 9:00,shelf4,Oral,288,1,3,12,13,0
2,7/1/2007 9:00,shelf5,Hair,252,0.63,11,17,19,6
2,7/1/2007 10:00,shelf1,TEA & COFFEE,16,0.16,5,13,31,3
2,7/1/2007 10:00,shelf2,Skin,11,0.022,4,6,12,3
2,7/1/2007 10:00,shelf3,CPD,400,1,16,21,33,2
2,7/1/2007 10:00,shelf4,Oral,580,1,18,25,33,1
2,7/1/2007 10:00,shelf5,Hair,380,0.95,0,5,13,0
2,7/1/2007 11:00,shelf1,TEA & COFFEE,38.5,0.38,11,17,30,4
2,7/1/2007 11:00,shelf2,Skin,39.6,0.078,6,13,26,1
2,7/1/2007 11:00,shelf3,CPD,814,1,19,21,29,6
2,7/1/2007 11:00,shelf4,Oral,770,1,9,12,17,8
2,7/1/2007 11:00,shelf5,Hair,616,1,17,26,33,11
2,7/1/2007 12:00,shelf1,TEA & COFFEE,16.8,0.16,0,2,21,0
2,7/1/2007 12:00,shelf2,Skin,20.4,0.04,12,16,18,9
2,7/1/2007 12:00,shelf3,CPD,312,1,3,4,9,1
2,7/1/2007 12:00,shelf4,Oral,912,1,6,9,17,3
2,7/1/2007 12:00,shelf5,Hair,312,0.78,16,16,26,9
2,7/1/2007 13:00,shelf1,TEA & COFFEE,42.9,0.42,3,6,20,1
2,7/1/2007 13:00,shelf2,Skin,24.7,0.048,19,20,36,4
2,7/1/2007 13:00,shelf3,CPD,780,1,7,14,21,6
2,7/1/2007 13:00,shelf4,Oral,936,1,14,15,33,1
2,7/1/2007 13:00,shelf5,Hair,962,1,10,18,32,2
2,7/1/2007 14:00,shelf1,TEA & COFFEE,54.6,0.54,3,3,12,1
2,7/1/2007 14:00,shelf2,Skin,23.8,0.046,7,10,29,1
2,7/1/2007 14:00,shelf3,CPD,672,1,12,17,30,2
2,7/1/2007 14:00,shelf4,Oral,308,1,3,4,6,1
2,7/1/2007 14:00,shelf5,Hair,1064,1,15,17,29,0
2,7/1/2007 15:00,shelf1,TEA & COFFEE,22.5,0.22,0,1,16,0
2,7/1/2007 15:00,shelf2,Skin,15,0.03,0,9,9,0
2,7/1/2007 15:00,shelf3,CPD,780,1,0,9,10,0
2,7/1/2007 15:00,shelf4,Oral,1050,1,17,21,22,0
2,7/1/2007 15:00,shelf5,Hair,990,1,15,19,26,13
2,7/1/2007 16:00,shelf1,TEA & COFFEE,16,0.16,9,16,22,7
2,7/1/2007 16:00,shelf2,Skin,17.6,0.034,13,14,21,3
2,7/1/2007 16:00,shelf3,CPD,864,1,16,25,28,15
2,7/1/2007 16:00,shelf4,Oral,384,1,18,27,27,7
2,7/1/2007 16:00,shelf5,Hair,800,1,8,11,25,4
2,7/1/2007 17:00,shelf1,TEA & COFFEE,54.4,0.54,8,12,12,0
2,7/1/2007 17:00,shelf2,Skin,40.8,0.08,10,15,22,2
2,7/1/2007 17:00,shelf3,CPD,578,1,14,20,29,9
2,7/1/2007 17:00,shelf4,Oral,884,1,13,17,21,5
2,7/1/2007 17:00,shelf5,Hair,714,1,5,7,15,0
2,7/1/2007 18:00,shelf1,TEA & COFFEE,64.8,0.64,17,19,22,4
2,7/1/2007 18:00,shelf2,Skin,28.8,0.056,10,10,15,3
2,7/1/2007 18:00,shelf3,CPD,900,1,1,6,23,0
2,7/1/2007 18:00,shelf4,Oral,1332,1,6,12,17,5
2,7/1/2007 18:00,shelf5,Hair,756,1,12,21,26,6
2,7/1/2007 19:00,shelf1,TEA & COFFEE,58.9,0.58,4,8,10,3
2,7/1/2007 19:00,shelf2,Skin,49.4,0.098,13,13,27,5
2,7/1/2007 19:00,shelf3,CPD,684,1,0,4,18,0
2,7/1/2007 19:00,shelf4,Oral,1292,1,6,7,10,3
2,7/1/2007 19:00,shelf5,Hair,950,1,17,23,42,5
2,7/1/2007 20:00,shelf1,TEA & COFFEE,60,0.6,19,22,40,13
2,7/1/2007 20:00,shelf2,Skin,54,0.108,0,9,12,0
2,7/1/2007 20:00,shelf3,CPD,960,1,18,21,26,17
2,7/1/2007 20:00,shelf4,Oral,1440,1,18,24,26,12
2,7/1/2007 20:00,shelf5,Hair,1160,1,3,6,13,0
2,7/1/2007 21:00,shelf1,TEA & COFFEE,65.1,0.65,6,9,19,2
2,7/1/2007 21:00,shelf2,Skin,67.2,0.134,4,12,26,0
2,7/1/2007 21:00,shelf3,CPD,1470,1,14,23,35,5
2,7/1/2007 21:00,shelf4,Oral,1218,1,10,16,35,7
2,7/1/2007 21:00,shelf5,Hair,882,1,10,19,27,9
2,7/1/2007 22:00,shelf1,TEA & COFFEE,24.2,0.24,15,18,20,7
2,7/1/2007 22:00,shelf2,Skin,50.6,0.1,10,18,36,3
2,7/1/2007 22:00,shelf3,CPD,484,1,7,8,9,2
2,7/1/2007 22:00,shelf4,Oral,836,1,12,16,33,9
2,7/1/2007 22:00,shelf5,Hair,1056,1,19,28,37,11
2,7/1/2007 23:00,shelf1,TEA & COFFEE,50.6,0.5,13,14,23,4
2,7/1/2007 23:00,shelf2,Skin,57.5,0.114,10,19,23,2
2,7/1/2007 23:00,shelf3,CPD,598,1,15,24,42,6
2,7/1/2007 23:00,shelf4,Oral,1564,1,19,27,34,4
2,7/1/2007 23:00,shelf5,Hair,1196,1,9,11,24,7
2,8/1/2007 0:00,shelf1,TEA & COFFEE,0,0,3,6,11,2
2,8/1/2007 0:00,shelf2,Skin,0,0,8,8,15,0
2,8/1/2007 0:00,shelf3,CPD,0,0,17,23,25,11
2,8/1/2007 0:00,shelf4,Oral,0,0,17,26,38,11
2,8/1/2007 0:00,shelf5,Hair,0,0,6,8,16,2
2,8/1/2007 1:00,shelf1,TEA & COFFEE,3.5,0.03,8,12,28,0
2,8/1/2007 1:00,shelf2,Skin,2.9,0.004,19,24,35,8
2,8/1/2007 1:00,shelf3,CPD,56,0.28,0,6,12,0
2,8/1/2007 1:00,shelf4,Oral,28,0.56,17,26,45,5
2,8/1/2007 1:00,shelf5,Hair,50,0.125,9,16,30,8
2,8/1/2007 2:00,shelf1,TEA & COFFEE,2,0.02,3,11,23,2
2,8/1/2007 2:00,shelf2,Skin,7.4,0.014,8,14,25,2
2,8/1/2007 2:00,shelf3,CPD,44,0.22,15,20,23,5
2,8/1/2007 2:00,shelf4,Oral,80,1,17,24,40,15
2,8/1/2007 2:00,shelf5,Hair,44,0.11,2,6,25,0
2,8/1/2007 3:00,shelf1,TEA & COFFEE,3,0.03,4,13,15,2
2,8/1/2007 3:00,shelf2,Skin,10.8,0.02,16,16,28,2
2,8/1/2007 3:00,shelf3,CPD,228,1,18,27,39,4
2,8/1/2007 3:00,shelf4,Oral,96,1,13,18,25,1
2,8/1/2007 3:00,shelf5,Hair,108,0.27,1,10,10,0
2,8/1/2007 4:00,shelf1,TEA & COFFEE,4,0.04,12,20,35,1
2,8/1/2007 4:00,shelf2,Skin,6.8,0.012,17,19,21,8
2,8/1/2007 4:00,shelf3,CPD,120,0.6,1,1,6,0
2,8/1/2007 4:00,shelf4,Oral,136,1,0,1,11,0
2,8/1/2007 4:00,shelf5,Hair,192,0.48,4,6,7,3
2,8/1/2007 5:00,shelf1,TEA & COFFEE,7,0.07,14,17,29,1
2,8/1/2007 5:00,shelf2,Skin,16,0.032,5,14,24,2
2,8/1/2007 5:00,shelf3,CPD,300,1,0,9,9,0
2,8/1/2007 5:00,shelf4,Oral,310,1,0,7,24,0
2,8/1/2007 5:00,shelf5,Hair,270,0.675,11,14,20,3
2,8/1/2007 6:00,shelf1,TEA & COFFEE,20.4,0.2,12,13,17,1
2,8/1/2007 6:00,shelf2,Skin,18.6,0.036,2,6,22,1
2,8/1/2007 6:00,shelf3,CPD,312,1,9,9,20,4
2,8/1/2007 6:00,shelf4,Oral,216,1,5,11,11,1
2,8/1/2007 6:00,shelf5,Hair,420,1,4,8,16,0
2,8/1/2007 7:00,shelf1,TEA & COFFEE,23.1,0.23,18,27,27,14
2,8/1/2007 7:00,shelf2,Skin,8.4,0.016,5,6,11,1
2,8/1/2007 7:00,shelf3,CPD,490,1,16,18,20,12
2,8/1/2007 7:00,shelf4,Oral,518,1,10,15,33,7
2,8/1/2007 7:00,shelf5,Hair,238,0.595,8,15,32,6
2,8/1/2007 8:00,shelf1,TEA & COFFEE,24,0.24,1,4,6,0
2,8/1/2007 8:00,shelf2,Skin,25.6,0.05,15,15,29,7
2,8/1/2007 8:00,shelf3,CPD,352,1,14,18,21,10
2,8/1/2007 8:00,shelf4,Oral,544,1,1,1,20,0
2,8/1/2007 8:00,shelf5,Hair,400,1,2,7,10,1
2,8/1/2007 9:00,shelf1,TEA & COFFEE,26.1,0.26,8,16,30,1
2,8/1/2007 9:00,shelf2,Skin,26.1,0.052,15,17,22,11
2,8/1/2007 9:00,shelf3,CPD,180,0.9,10,15,22,3
2,8/1/2007 9:00,shelf4,Oral,306,1,14,18,23,8
2,8/1/2007 9:00,shelf5,Hair,702,1,11,20,26,6
2,8/1/2007 10:00,shelf1,TEA & COFFEE,13,0.13,4,9,9,2
2,8/1/2007 10:00,shelf2,Skin,23,0.046,17,22,41,5
2,8/1/2007 10:00,shelf3,CPD,280,1,0,5,23,0
2,8/1/2007 10:00,shelf4,Oral,600,1,6,10,11,5
2,8/1/2007 10:00,shelf5,Hair,540,1,13,17,22,10
5,1/1/2007 7:00,shelf1,TEA & COFFEE,25.9,0.25,13,20,21,9
5,1/1/2007 7:00,shelf2,Skin,14.7,0.028,0,0,2,0
5,1/1/2007 7:00,shelf3,CPD,294,1,19,22,37,16
5,1/1/2007 7:00,shelf4,Oral,504,1,9,11,24,4
5,1/1/2007 7:00,shelf5,Hair,294,0.735,1,2,7,0
5,1/1/2007 8:00,shelf1,TEA & COFFEE,8.8,0.08,15,23,41,0
5,1/1/2007 8:00,shelf2,Skin,27.2,0.054,14,14,32,4
5,1/1/2007 8:00,shelf3,CPD,304,1,2,7,25,0
5,1/1/2007 8:00,shelf4,Oral,352,1,9,9,18,3
5,1/1/2007 8:00,shelf5,Hair,480,1,1,5,20,0
5,1/1/2007 9:00,shelf1,TEA & COFFEE,9,0.09,7,8,20,4
5,1/1/2007 9:00,shelf2,Skin,14.4,0.028,15,17,33,0
5,1/1/2007 9:00,shelf3,CPD,288,1,6,12,30,0
5,1/1/2007 9:00,shelf4,Oral,324,1,9,15,26,8
5,1/1/2007 9:00,shelf5,Hair,234,0.585,7,13,17,1
5,1/1/2007 10:00,shelf1,TEA & COFFEE,10,0.1,8,9,28,6
5,1/1/2007 10:00,shelf2,Skin,17,0.034,17,18,36,13
5,1/1/2007 10:00,shelf3,CPD,760,1,3,3,22,2
5,1/1/2007 10:00,shelf4,Oral,220,1,11,15,21,4
5,1/1/2007 10:00,shelf5,Hair,260,0.65,19,19,26,10
5,1/1/2007 11:00,shelf1,TEA & COFFEE,24.2,0.24,0,4,8,0
5,1/1/2007 11:00,shelf2,Skin,38.5,0.076,10,11,27,9
5,1/1/2007 11:00,shelf3,CPD,440,1,18,20,27,7
5,1/1/2007 11:00,shelf4,Oral,594,1,9,15,17,0
5,1/1/2007 11:00,shelf5,Hair,242,0.605,6,10,11,5
5,1/1/2007 12:00,shelf1,TEA & COFFEE,34.8,0.34,15,19,32,5
5,1/1/2007 12:00,shelf2,Skin,43.2,0.086,9,16,27,5
5,1/1/2007 12:00,shelf3,CPD,312,1,4,13,31,2
5,1/1/2007 12:00,shelf4,Oral,888,1,15,18,19,0
5,1/1/2007 12:00,shelf5,Hair,936,1,0,5,5,0
5,1/1/2007 13:00,shelf1,TEA & COFFEE,24.7,0.24,19,19,33,17
5,1/1/2007 13:00,shelf2,Skin,49.4,0.098,2,6,16,1
5,1/1/2007 13:00,shelf3,CPD,676,1,7,15,25,6
5,1/1/2007 13:00,shelf4,Oral,442,1,13,20,31,12
5,1/1/2007 13:00,shelf5,Hair,988,1,1,8,8,0
5,1/1/2007 14:00,shelf1,TEA & COFFEE,32.2,0.32,4,9,17,0
5,1/1/2007 14:00,shelf2,Skin,54.6,0.108,18,23,31,13
5,1/1/2007 14:00,shelf3,CPD,280,1,6,10,12,3
5,1/1/2007 14:00,shelf4,Oral,868,1,3,6,24,0
5,1/1/2007 14:00,shelf5,Hair,896,1,5,13,24,0
5,1/1/2007 15:00,shelf1,TEA & COFFEE,21,0.21,11,17,26,9
5,1/1/2007 15:00,shelf2,Skin,36,0.072,6,6,10,0
5,1/1/2007 15:00,shelf3,CPD,630,1,7,12,13,5
5,1/1/2007 15:00,shelf4,Oral,1050,1,17,23,33,11
5,1/1/2007 15:00,shelf5,Hair,990,1,3,10,25,0
5,1/1/2007 16:00,shelf1,TEA & COFFEE,43.2,0.43,17,19,32,4
5,1/1/2007 16:00,shelf2,Skin,48,0.096,6,10,22,4
5,1/1/2007 16:00,shelf3,CPD,800,1,13,19,37,11
5,1/1/2007 16:00,shelf4,Oral,512,1,12,16,17,7
5,1/1/2007 16:00,shelf5,Hair,832,1,7,12,20,2
5,1/1/2007 17:00,shelf1,TEA & COFFEE,35.7,0.35,9,13,19,7
5,1/1/2007 17:00,shelf2,Skin,57.8,0.114,14,21,34,8
5,1/1/2007 17:00,shelf3,CPD,952,1,4,7,12,1
5,1/1/2007 17:00,shelf4,Oral,952,1,8,10,18,2
5,1/1/2007 17:00,shelf5,Hair,1224,1,19,28,39,5
5,1/1/2007 18:00,shelf1,TEA & COFFEE,59.4,0.59,14,15,29,9
5,1/1/2007 18:00,shelf2,Skin,54,0.108,14,14,27,3
5,1/1/2007 18:00,shelf3,CPD,1260,1,14,14,18,4
5,1/1/2007 18:00,shelf4,Oral,720,1,10,14,14,6
5,1/1/2007 18:00,shelf5,Hair,1044,1,8,9,13,4
5,1/1/2007 19:00,shelf1,TEA & COFFEE,58.9,0.58,8,11,26,3
5,1/1/2007 19:00,shelf2,Skin,28.5,0.056,0,9,18,0
5,1/1/2007 19:00,shelf3,CPD,874,1,7,11,11,5
5,1/1/2007 19:00,shelf4,Oral,760,1,12,21,33,6
5,1/1/2007 19:00,shelf5,Hair,1482,1,18,25,37,11
5,1/1/2007 20:00,shelf1,TEA & COFFEE,70,0.7,8,10,17,4
5,1/1/2007 20:00,shelf2,Skin,48,0.096,13,22,36,0
5,1/1/2007 20:00,shelf3,CPD,1400,1,2,3,5,1
5,1/1/2007 20:00,shelf4,Oral,1120,1,5,7,24,0
5,1/1/2007 20:00,shelf5,Hair,1480,1,3,11,28,0
5,1/1/2007 21:00,shelf1,TEA & COFFEE,81.9,0.81,16,23,38,14
5,1/1/2007 21:00,shelf2,Skin,44.1,0.088,18,27,45,13
5,1/1/2007 21:00,shelf3,CPD,1134,1,0,9,14,0
5,1/1/2007 21:00,shelf4,Oral,1344,1,2,7,11,1
5,1/1/2007 21:00,shelf5,Hair,1512,1,3,11,19,2
5,1/1/2007 22:00,shelf1,TEA & COFFEE,30.8,0.3,7,8,12,1
5,1/1/2007 22:00,shelf2,Skin,72.6,0.144,1,2,21,0
5,1/1/2007 22:00,shelf3,CPD,1100,1,3,12,30,2
5,1/1/2007 22:00,shelf4,Oral,1408,1,12,20,22,4
5,1/1/2007 22:00,shelf5,Hair,616,1,12,16,29,6
5,1/1/2007 23:00,shelf1,TEA & COFFEE,55.2,0.55,18,21,32,1
5,1/1/2007 23:00,shelf2,Skin,89.7,0.178,14,15,32,10
5,1/1/2007 23:00,shelf3,CPD,1702,1,10,10,24,4
5,1/1/2007 23:00,shelf4,Oral,828,1,9,17,30,7
5,1/1/2007 23:00,shelf5,Hair,1104,1,13,19,28,11
5,2/1/2007 0:00,shelf1,TEA & COFFEE,0,0,0,0,10,0
5,2/1/2007 0:00,shelf2,Skin,0,0,1,5,7,0
5,2/1/2007 0:00,shelf3,CPD,0,0,11,19,31,6
5,2/1/2007 0:00,shelf4,Oral,0,0,18,27,28,3
5,2/1/2007 0:00,shelf5,Hair,0,0,9,10,16,0
5,2/1/2007 1:00,shelf1,TEA & COFFEE,3.5,0.03,4,13,13,1
5,2/1/2007 1:00,shelf2,Skin,2,0.004,15,16,20,14
5,2/1/2007 1:00,shelf3,CPD,50,0.25,6,13,19,2
5,2/1/2007 1:00,shelf4,Oral,60,1,13,22,25,11
5,2/1/2007 1:00,shelf5,Hair,22,0.055,14,21,22,6
5,2/1/2007 2:00,shelf1,TEA & COFFEE,5.4,0.05,6,10,14,3
5,2/1/2007 2:00,shelf2,Skin,7.8,0.014,3,6,25,0
5,2/1/2007 2:00,shelf3,CPD,68,0.34,6,10,11,5
5,2/1/2007 2:00,shelf4,Oral,44,0.88,9,15,28,7
5,2/1/2007 2:00,shelf5,Hair,84,0.21,19,24,39,10
5,2/1/2007 3:00,shelf1,TEA & COFFEE,9.9,0.09,5,7,12,4
5,2/1/2007 3:00,shelf2,Skin,11.7,0.022,12,15,19,8
5,2/1/2007 3:00,shelf3,CPD,126,0.63,6,12,20,5
5,2/1/2007 3:00,shelf4,Oral,180,1,14,18,23,11
5,2/1/2007 3:00,shelf5,Hair,114,0.285,16,22,28,13
5,2/1/2007 4:00,shelf1,TEA & COFFEE,14.8,0.14,17,25,35,13
5,2/1/2007 4:00,shelf2,Skin,6,0.012,17,20,34,14
5,2/1/2007 4:00,shelf3,CPD,112,0.56,18,25,29,12
5,2/1/2007 4:00,shelf4,Oral,224,1,2,5,17,0
5,2/1/2007 4:00,shelf5,Hair,136,0.34,6,7,25,1
5,2/1/2007 5:00,shelf1,TEA & COFFEE,17.5,0.17,8,10,15,0
5,2/1/2007 5:00,shelf2,Skin,5.5,0.01,11,15,25,2
5,2/1/2007 5:00,shelf3,CPD,340,1,14,23,23,10
